Date,Country,Latitude,Longitude,Currency,Rate
4/25/20,China,35.86166,104.195397,CNY,7.08
4/26/20,China,35.86166,104.195397,CNY,7.08
11/1/19,Hong Kong,22.396428,114.109497,HKD,7.84
11/4/19,Hong Kong,22.396428,114.109497,HKD,7.84
11/5/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/6/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/7/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/8/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/12/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/13/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/14/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/15/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/18/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/19/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/20/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/21/19,Hong Kong,22.396428,114.109497,HKD,7.82
11/22/19,Hong Kong,22.396428,114.109497,HKD,7.82
11/25/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/26/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/27/19,Hong Kong,22.396428,114.109497,HKD,7.83
11/29/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/2/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/3/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/4/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/5/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/6/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/9/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/10/19,Hong Kong,22.396428,114.109497,HKD,7.83
12/11/19,Hong Kong,22.396428,114.109497,HKD,7.81
12/12/19,Hong Kong,22.396428,114.109497,HKD,7.81
12/13/19,Hong Kong,22.396428,114.109497,HKD,7.80
12/16/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/17/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/18/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/19/19,Hong Kong,22.396428,114.109497,HKD,7.80
12/20/19,Hong Kong,22.396428,114.109497,HKD,7.80
12/23/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/24/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/26/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/27/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/30/19,Hong Kong,22.396428,114.109497,HKD,7.79
12/31/19,Hong Kong,22.396428,114.109497,HKD,7.79
1/1/20,Hong Kong,22.396428,114.109497,HKD,7.79
1/2/20,Hong Kong,22.396428,114.109497,HKD,7.79
1/3/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/4/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/5/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/6/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/7/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/8/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/9/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/10/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/11/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/12/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/13/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/14/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/15/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/16/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/17/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/18/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/19/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/20/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/21/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/22/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/23/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/24/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/25/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/26/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/27/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/28/20,Hong Kong,22.396428,114.109497,HKD,7.78
1/29/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/30/20,Hong Kong,22.396428,114.109497,HKD,7.77
1/31/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/1/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/2/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/3/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/4/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/5/20,Hong Kong,22.396428,114.109497,HKD,7.76
2/6/20,Hong Kong,22.396428,114.109497,HKD,7.76
2/7/20,Hong Kong,22.396428,114.109497,HKD,7.76
2/8/20,Hong Kong,22.396428,114.109497,HKD,7.76
2/9/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/10/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/11/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/12/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/13/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/14/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/15/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/16/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/17/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/18/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/19/20,Hong Kong,22.396428,114.109497,HKD,7.77
2/20/20,Hong Kong,22.396428,114.109497,HKD,7.78
2/21/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/22/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/23/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/24/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/25/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/26/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/27/20,Hong Kong,22.396428,114.109497,HKD,7.79
2/28/20,Hong Kong,22.396428,114.109497,HKD,7.80
2/29/20,Hong Kong,22.396428,114.109497,HKD,7.80
3/1/20,Hong Kong,22.396428,114.109497,HKD,7.79
3/2/20,Hong Kong,22.396428,114.109497,HKD,7.78
3/3/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/4/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/5/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/6/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/7/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/8/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/9/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/10/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/11/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/12/20,Hong Kong,22.396428,114.109497,HKD,7.78
3/13/20,Hong Kong,22.396428,114.109497,HKD,7.78
3/14/20,Hong Kong,22.396428,114.109497,HKD,7.78
3/15/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/16/20,Hong Kong,22.396428,114.109497,HKD,7.77
3/17/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/18/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/19/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/20/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/21/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/22/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/23/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/24/20,Hong Kong,22.396428,114.109497,HKD,7.75
3/25/20,Hong Kong,22.396428,114.109497,HKD,7.75
3/26/20,Hong Kong,22.396428,114.109497,HKD,7.75
3/27/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/28/20,Hong Kong,22.396428,114.109497,HKD,7.76
3/29/20,Hong Kong,22.396428,114.109497,HKD,7.75
3/30/20,Hong Kong,22.396428,114.109497,HKD,7.75
3/31/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/1/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/2/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/3/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/4/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/5/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/6/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/7/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/8/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/9/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/10/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/11/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/12/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/13/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/14/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/15/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/16/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/17/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/18/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/19/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/20/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/21/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/22/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/23/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/24/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/25/20,Hong Kong,22.396428,114.109497,HKD,7.75
4/26/20,Hong Kong,22.396428,114.109497,HKD,7.75
11/1/19,India,20.593684,78.96288,INR,70.76
11/4/19,India,20.593684,78.96288,INR,70.79
11/5/19,India,20.593684,78.96288,INR,70.81
11/6/19,India,20.593684,78.96288,INR,70.96
11/7/19,India,20.593684,78.96288,INR,71.04
11/8/19,India,20.593684,78.96288,INR,71.35
11/12/19,India,20.593684,78.96288,INR,71.75
11/13/19,India,20.593684,78.96288,INR,72.12
11/14/19,India,20.593684,78.96288,INR,71.99
11/15/19,India,20.593684,78.96288,INR,71.60
11/18/19,India,20.593684,78.96288,INR,71.90
11/19/19,India,20.593684,78.96288,INR,71.86
11/20/19,India,20.593684,78.96288,INR,71.74
11/21/19,India,20.593684,78.96288,INR,71.75
11/22/19,India,20.593684,78.96288,INR,71.76
11/25/19,India,20.593684,78.96288,INR,71.69
11/26/19,India,20.593684,78.96288,INR,71.51
11/27/19,India,20.593684,78.96288,INR,71.26
11/29/19,India,20.593684,78.96288,INR,71.75
12/2/19,India,20.593684,78.96288,INR,71.65
12/3/19,India,20.593684,78.96288,INR,71.70
12/4/19,India,20.593684,78.96288,INR,71.47
12/5/19,India,20.593684,78.96288,INR,71.26
12/6/19,India,20.593684,78.96288,INR,71.26
12/9/19,India,20.593684,78.96288,INR,71.02
12/10/19,India,20.593684,78.96288,INR,70.84
12/11/19,India,20.593684,78.96288,INR,70.73
12/12/19,India,20.593684,78.96288,INR,70.62
12/13/19,India,20.593684,78.96288,INR,70.80
12/16/19,India,20.593684,78.96288,INR,70.89
12/17/19,India,20.593684,78.96288,INR,71.04
12/18/19,India,20.593684,78.96288,INR,70.97
12/19/19,India,20.593684,78.96288,INR,71.11
12/20/19,India,20.593684,78.96288,INR,71.07
12/23/19,India,20.593684,78.96288,INR,71.24
12/24/19,India,20.593684,78.96288,INR,71.23
12/26/19,India,20.593684,78.96288,INR,71.28
12/27/19,India,20.593684,78.96288,INR,71.45
12/30/19,India,20.593684,78.96288,INR,71.30
12/31/19,India,20.593684,78.96288,INR,71.36
1/1/20,India,20.593684,78.96288,INR,71.13
1/2/20,India,20.593684,78.96288,INR,71.43
1/3/20,India,20.593684,78.96288,INR,71.76
1/4/20,India,20.593684,78.96288,INR,71.76
1/5/20,India,20.593684,78.96288,INR,71.76
1/6/20,India,20.593684,78.96288,INR,71.80
1/7/20,India,20.593684,78.96288,INR,72.20
1/8/20,India,20.593684,78.96288,INR,71.45
1/9/20,India,20.593684,78.96288,INR,71.20
1/10/20,India,20.593684,78.96288,INR,70.99
1/11/20,India,20.593684,78.96288,INR,70.96
1/12/20,India,20.593684,78.96288,INR,70.96
1/13/20,India,20.593684,78.96288,INR,70.73
1/14/20,India,20.593684,78.96288,INR,70.86
1/15/20,India,20.593684,78.96288,INR,70.72
1/16/20,India,20.593684,78.96288,INR,70.96
1/17/20,India,20.593684,78.96288,INR,71.04
1/18/20,India,20.593684,78.96288,INR,71.04
1/19/20,India,20.593684,78.96288,INR,71.04
1/20/20,India,20.593684,78.96288,INR,71.04
1/21/20,India,20.593684,78.96288,INR,71.18
1/22/20,India,20.593684,78.96288,INR,71.11
1/23/20,India,20.593684,78.96288,INR,71.33
1/24/20,India,20.593684,78.96288,INR,71.33
1/25/20,India,20.593684,78.96288,INR,71.33
1/26/20,India,20.593684,78.96288,INR,71.33
1/27/20,India,20.593684,78.96288,INR,71.45
1/28/20,India,20.593684,78.96288,INR,71.24
1/29/20,India,20.593684,78.96288,INR,71.31
1/30/20,India,20.593684,78.96288,INR,71.68
1/31/20,India,20.593684,78.96288,INR,71.50
2/1/20,India,20.593684,78.96288,INR,71.50
2/2/20,India,20.593684,78.96288,INR,71.50
2/3/20,India,20.593684,78.96288,INR,71.32
2/4/20,India,20.593684,78.96288,INR,71.11
2/5/20,India,20.593684,78.96288,INR,71.19
2/6/20,India,20.593684,78.96288,INR,71.50
2/7/20,India,20.593684,78.96288,INR,71.52
2/8/20,India,20.593684,78.96288,INR,71.52
2/9/20,India,20.593684,78.96288,INR,71.52
2/10/20,India,20.593684,78.96288,INR,71.30
2/11/20,India,20.593684,78.96288,INR,71.29
2/12/20,India,20.593684,78.96288,INR,71.31
2/13/20,India,20.593684,78.96288,INR,71.28
2/14/20,India,20.593684,78.96288,INR,71.53
2/15/20,India,20.593684,78.96288,INR,71.53
2/16/20,India,20.593684,78.96288,INR,71.53
2/17/20,India,20.593684,78.96288,INR,71.36
2/18/20,India,20.593684,78.96288,INR,71.58
2/19/20,India,20.593684,78.96288,INR,71.84
2/20/20,India,20.593684,78.96288,INR,72.12
2/21/20,India,20.593684,78.96288,INR,71.89
2/22/20,India,20.593684,78.96288,INR,71.89
2/23/20,India,20.593684,78.96288,INR,71.89
2/24/20,India,20.593684,78.96288,INR,72.05
2/25/20,India,20.593684,78.96288,INR,71.88
2/26/20,India,20.593684,78.96288,INR,71.67
2/27/20,India,20.593684,78.96288,INR,71.99
2/28/20,India,20.593684,78.96288,INR,72.18
2/29/20,India,20.593684,78.96288,INR,72.18
3/1/20,India,20.593684,78.96288,INR,72.18
3/2/20,India,20.593684,78.96288,INR,72.83
3/3/20,India,20.593684,78.96288,INR,73.43
3/4/20,India,20.593684,78.96288,INR,74.05
3/5/20,India,20.593684,78.96288,INR,73.87
3/6/20,India,20.593684,78.96288,INR,74.00
3/7/20,India,20.593684,78.96288,INR,74.01
3/8/20,India,20.593684,78.96288,INR,74.01
3/9/20,India,20.593684,78.96288,INR,74.43
3/10/20,India,20.593684,78.96288,INR,74.23
3/11/20,India,20.593684,78.96288,INR,74.78
3/12/20,India,20.593684,78.96288,INR,75.35
3/13/20,India,20.593684,78.96288,INR,73.96
3/14/20,India,20.593684,78.96288,INR,73.96
3/15/20,India,20.593684,78.96288,INR,73.96
3/16/20,India,20.593684,78.96288,INR,75.16
3/17/20,India,20.593684,78.96288,INR,74.02
3/18/20,India,20.593684,78.96288,INR,74.98
3/19/20,India,20.593684,78.96288,INR,75.16
3/20/20,India,20.593684,78.96288,INR,75.62
3/21/20,India,20.593684,78.96288,INR,75.62
3/22/20,India,20.593684,78.96288,INR,75.62
3/23/20,India,20.593684,78.96288,INR,76.57
3/24/20,India,20.593684,78.96288,INR,77.33
3/25/20,India,20.593684,78.96288,INR,75.85
3/26/20,India,20.593684,78.96288,INR,74.73
3/27/20,India,20.593684,78.96288,INR,74.88
3/28/20,India,20.593684,78.96288,INR,74.88
3/29/20,India,20.593684,78.96288,INR,75.47
3/30/20,India,20.593684,78.96288,INR,75.41
3/31/20,India,20.593684,78.96288,INR,75.33
4/1/20,India,20.593684,78.96288,INR,77.61
4/2/20,India,20.593684,78.96288,INR,77.20
4/3/20,India,20.593684,78.96288,INR,76.42
4/4/20,India,20.593684,78.96288,INR,76.42
4/5/20,India,20.593684,78.96288,INR,76.24
4/6/20,India,20.593684,78.96288,INR,75.97
4/7/20,India,20.593684,78.96288,INR,76.72
4/8/20,India,20.593684,78.96288,INR,75.97
4/9/20,India,20.593684,78.96288,INR,76.69
4/10/20,India,20.593684,78.96288,INR,76.18
4/11/20,India,20.593684,78.96288,INR,76.18
4/12/20,India,20.593684,78.96288,INR,76.18
4/13/20,India,20.593684,78.96288,INR,76.94
4/14/20,India,20.593684,78.96288,INR,75.97
4/15/20,India,20.593684,78.96288,INR,77.22
4/16/20,India,20.593684,78.96288,INR,77.58
4/17/20,India,20.593684,78.96288,INR,76.50
4/18/20,India,20.593684,78.96288,INR,76.50
4/19/20,India,20.593684,78.96288,INR,76.57
4/20/20,India,20.593684,78.96288,INR,76.59
4/21/20,India,20.593684,78.96288,INR,76.97
4/22/20,India,20.593684,78.96288,INR,76.41
4/23/20,India,20.593684,78.96288,INR,76.43
4/24/20,India,20.593684,78.96288,INR,76.32
4/25/20,India,20.593684,78.96288,INR,76.30
4/26/20,India,20.593684,78.96288,INR,76.28
11/1/19,Korea South,35.907757,127.766922,KRW,1165.45
11/4/19,Korea South,35.907757,127.766922,KRW,1159.29
11/5/19,Korea South,35.907757,127.766922,KRW,1157.64
11/6/19,Korea South,35.907757,127.766922,KRW,1156.73
11/7/19,Korea South,35.907757,127.766922,KRW,1154.44
11/8/19,Korea South,35.907757,127.766922,KRW,1157.14
11/12/19,Korea South,35.907757,127.766922,KRW,1160.80
11/13/19,Korea South,35.907757,127.766922,KRW,1167.76
11/14/19,Korea South,35.907757,127.766922,KRW,1169.82
11/15/19,Korea South,35.907757,127.766922,KRW,1166.98
11/18/19,Korea South,35.907757,127.766922,KRW,1163.76
11/19/19,Korea South,35.907757,127.766922,KRW,1167.13
11/20/19,Korea South,35.907757,127.766922,KRW,1169.80
11/21/19,Korea South,35.907757,127.766922,KRW,1175.71
11/22/19,Korea South,35.907757,127.766922,KRW,1179.33
11/25/19,Korea South,35.907757,127.766922,KRW,1173.09
11/26/19,Korea South,35.907757,127.766922,KRW,1175.59
11/27/19,Korea South,35.907757,127.766922,KRW,1176.89
11/29/19,Korea South,35.907757,127.766922,KRW,1181.33
12/2/19,Korea South,35.907757,127.766922,KRW,1182.84
12/3/19,Korea South,35.907757,127.766922,KRW,1190.31
12/4/19,Korea South,35.907757,127.766922,KRW,1194.45
12/5/19,Korea South,35.907757,127.766922,KRW,1189.23
12/6/19,Korea South,35.907757,127.766922,KRW,1189.86
12/9/19,Korea South,35.907757,127.766922,KRW,1189.45
12/10/19,Korea South,35.907757,127.766922,KRW,1191.01
12/11/19,Korea South,35.907757,127.766922,KRW,1192.20
12/12/19,Korea South,35.907757,127.766922,KRW,1186.41
12/13/19,Korea South,35.907757,127.766922,KRW,1171.97
12/16/19,Korea South,35.907757,127.766922,KRW,1171.80
12/17/19,Korea South,35.907757,127.766922,KRW,1165.81
12/18/19,Korea South,35.907757,127.766922,KRW,1168.02
12/19/19,Korea South,35.907757,127.766922,KRW,1165.04
12/20/19,Korea South,35.907757,127.766922,KRW,1160.30
12/23/19,Korea South,35.907757,127.766922,KRW,1163.64
12/24/19,Korea South,35.907757,127.766922,KRW,1163.21
12/26/19,Korea South,35.907757,127.766922,KRW,1161.18
12/27/19,Korea South,35.907757,127.766922,KRW,1160.87
12/30/19,Korea South,35.907757,127.766922,KRW,1155.75
12/31/19,Korea South,35.907757,127.766922,KRW,1155.46
1/1/20,Korea South,35.907757,127.766922,KRW,1154.97
1/2/20,Korea South,35.907757,127.766922,KRW,1157.27
1/3/20,Korea South,35.907757,127.766922,KRW,1165.86
1/4/20,Korea South,35.907757,127.766922,KRW,1165.86
1/5/20,Korea South,35.907757,127.766922,KRW,1165.86
1/6/20,Korea South,35.907757,127.766922,KRW,1167.51
1/7/20,Korea South,35.907757,127.766922,KRW,1167.46
1/8/20,Korea South,35.907757,127.766922,KRW,1161.54
1/9/20,Korea South,35.907757,127.766922,KRW,1158.81
1/10/20,Korea South,35.907757,127.766922,KRW,1158.93
1/11/20,Korea South,35.907757,127.766922,KRW,1158.93
1/12/20,Korea South,35.907757,127.766922,KRW,1158.93
1/13/20,Korea South,35.907757,127.766922,KRW,1154.94
1/14/20,Korea South,35.907757,127.766922,KRW,1158.15
1/15/20,Korea South,35.907757,127.766922,KRW,1158.78
1/16/20,Korea South,35.907757,127.766922,KRW,1159.77
1/17/20,Korea South,35.907757,127.766922,KRW,1161.46
1/18/20,Korea South,35.907757,127.766922,KRW,1161.46
1/19/20,Korea South,35.907757,127.766922,KRW,1161.46
1/20/20,Korea South,35.907757,127.766922,KRW,1158.57
1/21/20,Korea South,35.907757,127.766922,KRW,1169.74
1/22/20,Korea South,35.907757,127.766922,KRW,1164.73
1/23/20,Korea South,35.907757,127.766922,KRW,1168.60
1/24/20,Korea South,35.907757,127.766922,KRW,1170.24
1/25/20,Korea South,35.907757,127.766922,KRW,1170.24
1/26/20,Korea South,35.907757,127.766922,KRW,1170.24
1/27/20,Korea South,35.907757,127.766922,KRW,1176.86
1/28/20,Korea South,35.907757,127.766922,KRW,1175.38
1/29/20,Korea South,35.907757,127.766922,KRW,1179.08
1/30/20,Korea South,35.907757,127.766922,KRW,1188.12
1/31/20,Korea South,35.907757,127.766922,KRW,1195.97
2/1/20,Korea South,35.907757,127.766922,KRW,1195.97
2/2/20,Korea South,35.907757,127.766922,KRW,1195.97
2/3/20,Korea South,35.907757,127.766922,KRW,1190.36
2/4/20,Korea South,35.907757,127.766922,KRW,1183.48
2/5/20,Korea South,35.907757,127.766922,KRW,1184.46
2/6/20,Korea South,35.907757,127.766922,KRW,1186.25
2/7/20,Korea South,35.907757,127.766922,KRW,1192.39
2/8/20,Korea South,35.907757,127.766922,KRW,1192.39
2/9/20,Korea South,35.907757,127.766922,KRW,1192.39
2/10/20,Korea South,35.907757,127.766922,KRW,1187.63
2/11/20,Korea South,35.907757,127.766922,KRW,1181.72
2/12/20,Korea South,35.907757,127.766922,KRW,1178.96
2/13/20,Korea South,35.907757,127.766922,KRW,1184.47
2/14/20,Korea South,35.907757,127.766922,KRW,1183.48
2/15/20,Korea South,35.907757,127.766922,KRW,1183.48
2/16/20,Korea South,35.907757,127.766922,KRW,1183.48
2/17/20,Korea South,35.907757,127.766922,KRW,1184.81
2/18/20,Korea South,35.907757,127.766922,KRW,1190.93
2/19/20,Korea South,35.907757,127.766922,KRW,1192.37
2/20/20,Korea South,35.907757,127.766922,KRW,1204.70
2/21/20,Korea South,35.907757,127.766922,KRW,1207.07
2/22/20,Korea South,35.907757,127.766922,KRW,1207.07
2/23/20,Korea South,35.907757,127.766922,KRW,1207.07
2/24/20,Korea South,35.907757,127.766922,KRW,1218.65
2/25/20,Korea South,35.907757,127.766922,KRW,1215.55
2/26/20,Korea South,35.907757,127.766922,KRW,1212.36
2/27/20,Korea South,35.907757,127.766922,KRW,1212.31
2/28/20,Korea South,35.907757,127.766922,KRW,1200.32
2/29/20,Korea South,35.907757,127.766922,KRW,1200.32
3/1/20,Korea South,35.907757,127.766922,KRW,1200.31
3/2/20,Korea South,35.907757,127.766922,KRW,1189.28
3/3/20,Korea South,35.907757,127.766922,KRW,1186.71
3/4/20,Korea South,35.907757,127.766922,KRW,1184.68
3/5/20,Korea South,35.907757,127.766922,KRW,1188.47
3/6/20,Korea South,35.907757,127.766922,KRW,1188.80
3/7/20,Korea South,35.907757,127.766922,KRW,1188.80
3/8/20,Korea South,35.907757,127.766922,KRW,1188.70
3/9/20,Korea South,35.907757,127.766922,KRW,1200.96
3/10/20,Korea South,35.907757,127.766922,KRW,1185.00
3/11/20,Korea South,35.907757,127.766922,KRW,1191.39
3/12/20,Korea South,35.907757,127.766922,KRW,1210.97
3/13/20,Korea South,35.907757,127.766922,KRW,1211.80
3/14/20,Korea South,35.907757,127.766922,KRW,1211.80
3/15/20,Korea South,35.907757,127.766922,KRW,1211.80
3/16/20,Korea South,35.907757,127.766922,KRW,1233.04
3/17/20,Korea South,35.907757,127.766922,KRW,1238.99
3/18/20,Korea South,35.907757,127.766922,KRW,1256.35
3/19/20,Korea South,35.907757,127.766922,KRW,1257.88
3/20/20,Korea South,35.907757,127.766922,KRW,1254.95
3/21/20,Korea South,35.907757,127.766922,KRW,1254.95
3/22/20,Korea South,35.907757,127.766922,KRW,1254.95
3/23/20,Korea South,35.907757,127.766922,KRW,1264.40
3/24/20,Korea South,35.907757,127.766922,KRW,1230.55
3/25/20,Korea South,35.907757,127.766922,KRW,1231.08
3/26/20,Korea South,35.907757,127.766922,KRW,1213.19
3/27/20,Korea South,35.907757,127.766922,KRW,1212.74
3/28/20,Korea South,35.907757,127.766922,KRW,1212.74
3/29/20,Korea South,35.907757,127.766922,KRW,1212.63
3/30/20,Korea South,35.907757,127.766922,KRW,1222.82
3/31/20,Korea South,35.907757,127.766922,KRW,1217.66
4/1/20,Korea South,35.907757,127.766922,KRW,1235.81
4/2/20,Korea South,35.907757,127.766922,KRW,1227.85
4/3/20,Korea South,35.907757,127.766922,KRW,1236.81
4/4/20,Korea South,35.907757,127.766922,KRW,1236.81
4/5/20,Korea South,35.907757,127.766922,KRW,1236.80
4/6/20,Korea South,35.907757,127.766922,KRW,1224.10
4/7/20,Korea South,35.907757,127.766922,KRW,1215.31
4/8/20,Korea South,35.907757,127.766922,KRW,1215.75
4/9/20,Korea South,35.907757,127.766922,KRW,1210.51
4/10/20,Korea South,35.907757,127.766922,KRW,1212.14
4/11/20,Korea South,35.907757,127.766922,KRW,1212.14
4/12/20,Korea South,35.907757,127.766922,KRW,1212.04
4/13/20,Korea South,35.907757,127.766922,KRW,1214.84
4/14/20,Korea South,35.907757,127.766922,KRW,1212.48
4/15/20,Korea South,35.907757,127.766922,KRW,1223.55
4/16/20,Korea South,35.907757,127.766922,KRW,1227.64
4/17/20,Korea South,35.907757,127.766922,KRW,1216.26
4/18/20,Korea South,35.907757,127.766922,KRW,1216.26
4/19/20,Korea South,35.907757,127.766922,KRW,1216.26
4/20/20,Korea South,35.907757,127.766922,KRW,1220.65
4/21/20,Korea South,35.907757,127.766922,KRW,1231.85
4/22/20,Korea South,35.907757,127.766922,KRW,1232.38
4/23/20,Korea South,35.907757,127.766922,KRW,1233.45
4/24/20,Korea South,35.907757,127.766922,KRW,1230.60
4/25/20,Korea South,35.907757,127.766922,KRW,1230.62
4/26/20,Korea South,35.907757,127.766922,KRW,1230.60
11/1/19,Mexico,23.634501,-102.552784,MXN,19.10
11/4/19,Mexico,23.634501,-102.552784,MXN,19.17
11/5/19,Mexico,23.634501,-102.552784,MXN,19.22
11/6/19,Mexico,23.634501,-102.552784,MXN,19.20
11/7/19,Mexico,23.634501,-102.552784,MXN,19.13
11/8/19,Mexico,23.634501,-102.552784,MXN,19.11
11/12/19,Mexico,23.634501,-102.552784,MXN,19.27
11/13/19,Mexico,23.634501,-102.552784,MXN,19.43
11/14/19,Mexico,23.634501,-102.552784,MXN,19.44
11/15/19,Mexico,23.634501,-102.552784,MXN,19.21
11/18/19,Mexico,23.634501,-102.552784,MXN,19.25
11/19/19,Mexico,23.634501,-102.552784,MXN,19.34
11/20/19,Mexico,23.634501,-102.552784,MXN,19.48
11/21/19,Mexico,23.634501,-102.552784,MXN,19.42
